rank_id,center_pos,start_pos,end_pos,class_id,weight,score
522,80605341,80605333,80605350,5,3.2411,8.424
523,75706221,75706213,75706230,5,3.8633,8.4236
524,40563926,40563918,40563935,9,4.8268,8.4224
525,66820042,66820034,66820051,0,3.1726,8.4215
526,72783635,72783627,72783644,8,5.1838,8.4212
527,17621207,17621199,17621216,9,3.067,8.4209
528,48876158,48876150,48876167,5,3.9547,8.418800000000001
529,11118744,11118736,11118753,5,4.5436,8.4154
530,61254610,61254602,61254619,7,3.8447,8.4154
531,104815369,104815361,104815378,7,3.52,8.4085
532,84878388,84878380,84878397,5,3.1073,8.4071
533,16810320,16810312,16810329,0,4.0565,8.4068
534,80264811,80264803,80264820,9,3.1878,8.4068
535,101506270,101506262,101506279,0,5.6498,8.401499999999999
536,79722130,79722122,79722139,5,3.3947,8.4006
537,4741527,4741519,4741536,1,3.1884,8.3996
538,20124084,20124076,20124093,5,4.399,8.3973
539,5408181,5408173,5408190,3,3.2055,8.3959
540,15635725,15635717,15635734,5,3.9393,8.3956
541,119865663,119865655,119865672,3,3.4949,8.3943
542,130413463,130413455,130413472,1,3.9101,8.3941
543,115417647,115417639,115417656,1,4.6778,8.394
544,33377576,33377568,33377585,9,4.4123,8.3926
545,78121096,78121088,78121105,5,4.51,8.3923
546,50334972,50334964,50334981,1,3.9245,8.388499999999999
547,23738140,23738132,23738149,7,3.6716,8.3871
548,46425018,46425010,46425027,3,3.4012,8.3855
549,118617259,118617251,118617268,3,5.0857,8.3836
550,9241781,9241773,9241790,7,3.3458,8.3771
551,23783972,23783964,23783981,5,3.1911,8.374
552,74253854,74253846,74253863,3,3.098,8.3729
553,18229986,18229978,18229995,5,5.7258,8.372
554,38440118,38440110,38440127,9,3.6421,8.367500000000001
555,28894676,28894668,28894685,7,3.5214,8.3641
556,101386524,101386516,101386533,1,3.5986,8.3574
557,95331582,95331574,95331591,5,4.1397,8.3565
558,10120157,10120149,10120166,3,3.1331,8.3552
559,10541407,10541399,10541416,9,4.2596,8.3509
560,81329468,81329460,81329477,5,4.0696,8.3487
561,19965855,19965847,19965864,7,3.3645,8.3478
562,125071732,125071724,125071741,5,3.3036,8.3464
563,115464131,115464123,115464140,2,3.8297,8.3401
564,14964055,14964047,14964064,9,3.1878,8.3369
565,17725205,17725197,17725214,0,4.9788,8.3366
566,55847676,55847668,55847685,0,3.8069,8.3357
567,21914531,21914523,21914540,1,4.5302,8.3305
568,6140694,6140686,6140703,3,3.8601,8.3274
569,62431624,62431616,62431633,5,3.9172,8.322799999999999
570,23172182,23172174,23172191,3,4.4584,8.3218
571,14329268,14329260,14329277,3,5.007,8.3203
572,4495966,4495958,4495975,0,5.8125,8.319799999999999
573,69573977,69573969,69573986,5,5.1068,8.318000000000001
574,119991551,119991543,119991560,2,3.6498,8.3178
575,16671628,16671620,16671637,1,3.8928,8.317499999999999
576,18962174,18962166,18962183,9,4.6968,8.3167
577,98008104,98008096,98008113,3,3.0953,8.316699999999999
578,55897515,55897507,55897524,7,4.5867,8.315999999999999
579,33108015,33108007,33108024,8,3.6778,8.3158
580,14456786,14456778,14456795,4,5.6216,8.315100000000001
581,64932856,64932848,64932865,7,3.6517,8.3147
582,42098538,42098530,42098547,0,3.5986,8.3111
583,96306494,96306486,96306503,5,4.3288,8.3103
584,26358902,26358894,26358911,3,3.5952,8.3094
585,14986056,14986048,14986065,3,3.6289,8.3073
586,81615316,81615308,81615325,3,3.0097,8.3049
587,98753420,98753412,98753429,9,5.1904,8.3039
588,42429535,42429527,42429544,5,4.2434,8.298200000000001
589,112458892,112458884,112458901,3,3.9747,8.2955
590,83854315,83854307,83854324,3,3.0716,8.2951
591,97936796,97936788,97936805,3,3.4486,8.2948
592,76516829,76516821,76516838,1,3.0339,8.293800000000001
593,45415174,45415166,45415183,6,5.0888,8.2917
594,126857775,126857767,126857784,1,5.7986,8.2883
595,110277829,110277821,110277838,6,3.9031,8.2881
596,105327869,105327861,105327878,1,3.5331,8.2828
597,86133311,86133303,86133320,8,4.2882,8.279499999999999
598,34340108,34340100,34340117,8,5.4295,8.279399999999999
599,40998060,40998052,40998069,3,3.8827,8.2786
600,127606670,127606662,127606679,5,4.1979,8.2757
601,104313113,104313105,104313122,9,4.7167,8.2738
602,9780995,9780987,9781004,7,3.0061,8.2737
603,116033746,116033738,116033755,7,3.3665,8.2692
604,2618541,2618533,2618550,4,4.2381,8.263000000000002
605,17196190,17196182,17196199,3,4.4685,8.260200000000001
606,40688092,40688084,40688101,7,3.6459,8.259500000000001
607,98545331,98545323,98545340,7,3.0937,8.2586
608,126067426,126067418,126067435,1,4.3635,8.2522
609,109511311,109511303,109511320,5,4.5513,8.2512
610,21830772,21830764,21830781,3,3.5017,8.247399999999999
611,20590294,20590286,20590303,0,6.2495,8.2423
612,73621589,73621581,73621598,5,3.556,8.239600000000001
613,41952407,41952399,41952416,5,4.5361,8.2392
614,101097086,101097078,101097095,7,4.6498,8.2341
615,119800450,119800442,119800459,5,4.7825,8.2327
616,14675751,14675743,14675760,8,4.3747,8.2317
617,30691085,30691077,30691094,3,3.5986,8.2317
618,62359497,62359489,62359506,7,4.7595,8.2315
619,129303342,129303334,129303351,9,4.0531,8.2293
620,27784607,27784599,27784616,7,3.2652,8.2201
621,61990864,61990856,61990873,7,3.1343,8.22
622,133488617,133488609,133488626,5,4.5638,8.22
623,30774426,30774418,30774435,1,4.3251,8.2192
624,102338713,102338705,102338722,7,3.4828,8.2168
625,391810,391802,391819,1,3.2857,8.2076
626,97323923,97323915,97323932,5,4.1811,8.204
627,44783548,44783540,44783557,3,5.2182,8.2011
628,60302841,60302833,60302850,6,3.0283,8.2008
629,5769768,5769760,5769777,3,3.064,8.2
630,46828833,46828825,46828842,5,4.9469,8.1952
631,5788948,5788940,5788957,0,6.5017,8.1937
632,52918899,52918891,52918908,3,3.2449,8.193200000000001
633,21296478,21296470,21296487,2,4.7305,8.1929
634,9313074,9313066,9313083,7,3.6968,8.1926
635,106612627,106612619,106612636,3,3.9431,8.1873
636,122273431,122273423,122273440,6,3.0491,8.1859
637,42587161,42587153,42587170,6,4.1911,8.1837
638,61526211,61526203,61526220,6,5.0367,8.1836
639,55824272,55824264,55824281,0,5.3019,8.1833
640,32607168,32607160,32607177,1,3.8386,8.182300000000001
641,85691193,85691185,85691202,7,3.0585,8.182
642,50658141,50658133,50658150,1,4.1979,8.180700000000002
643,123248738,123248730,123248747,1,4.9101,8.1799
644,53515175,53515167,53515184,6,3.6778,8.1794
645,32358780,32358772,32358789,5,5.0888,8.1791
646,65620876,65620868,65620885,5,5.9957,8.1775
647,71017412,71017404,71017421,8,6.1379,8.1692
648,77997264,77997256,77997273,9,3.5452,8.1689
649,79756518,79756510,79756527,9,6.3487,8.1676
650,107179311,107179303,107179320,3,5.6055,8.1667
651,76727112,76727104,76727121,9,3.9586,8.1587
652,121400056,121400048,121400065,1,5.1824,8.1573
653,130655693,130655685,130655702,7,3.5719,8.1529
654,69543833,69543825,69543842,3,3.2343,8.152199999999999
655,77621506,77621498,77621515,3,3.9318,8.151399999999999
656,23945224,23945216,23945233,3,3.2549,8.1489
657,78614166,78614158,78614175,3,3.9172,8.1465
658,59290816,59290808,59290825,9,6.3556,8.1451
659,94803800,94803792,94803809,9,4.767,8.1431
660,106810642,106810634,106810651,1,6.0506,8.1415
661,30524367,30524359,30524376,7,4.2434,8.1379
662,73726931,73726923,73726940,9,3.2581,8.1369
663,66828464,66828456,66828473,5,3.757,8.1363
664,71308652,71308644,71308661,3,4.8182,8.1359
665,8800861,8800853,8800870,3,4.2749,8.135100000000001
666,106470262,106470254,106470271,6,3.2147,8.1343
667,16656142,16656134,16656151,8,4.0315,8.125399999999999
668,74326871,74326863,74326880,9,4.0232,8.125399999999999
669,32846907,32846899,32846916,3,4.3675,8.123
670,17490763,17490755,17490772,5,5.4134,8.1205
671,43478888,43478880,43478897,5,3.9706,8.1167
672,101642491,101642483,101642500,3,3.3458,8.111500000000001
673,127170003,127169995,127170012,6,3.104,8.1112
674,102351921,102351913,102351930,7,3.3778,8.109900000000001
675,18468475,18468467,18468484,3,3.8477,8.108500000000001
676,115355432,115355424,115355441,9,4.4191,8.104700000000001
677,15949563,15949555,15949572,5,3.327,8.1026
678,7725241,7725233,7725250,5,3.6757,8.1013
679,117736276,117736268,117736285,1,4.8894,8.0933
680,31875330,31875322,31875339,3,3.2865,8.0932
681,61464665,61464657,61464674,3,3.0872,8.087599999999998
682,46830839,46830831,46830848,3,3.1752,8.0826
683,61059396,61059388,61059405,7,3.2487,8.082199999999998
684,77381265,77381257,77381274,8,7.1261,8.0808
685,82644374,82644366,82644383,9,3.9101,8.0807
686,68068453,68068445,68068462,3,3.4401,8.080400000000001
687,5216091,5216083,5216100,7,4.6003,8.0802
688,6496742,6496734,6496751,5,4.7282,8.0798
689,107439586,107439578,107439595,3,4.1475,8.0792
690,98136731,98136723,98136740,8,4.4023,8.0756
691,77011866,77011858,77011875,7,4.1838,8.0726
692,119149748,119149740,119149757,7,4.3565,8.0715
693,127039806,127039798,127039815,7,4.1238,8.0694
694,116000782,116000774,116000791,3,4.1818,8.0662
695,127895020,127895012,127895029,3,5.0264,8.065000000000001
696,8542191,8542183,8542200,7,4.04,8.0639
697,92876713,92876705,92876722,1,4.2426,8.0627
698,18805020,18805012,18805029,5,4.4225,8.0623
699,26848166,26848158,26848175,3,3.8447,8.0615
700,3519563,3519555,3519572,7,4.1002,8.0609
701,16678241,16678233,16678250,5,4.4895,8.054499999999999
702,110886485,110886477,110886494,7,3.1945,8.0535
703,78108682,78108674,78108691,7,4.7799,8.049800000000001
704,87271571,87271563,87271580,0,3.2882,8.0498
705,73154667,73154659,73154676,5,4.4698,8.0495
706,11219766,11219758,11219775,7,3.1152,8.0452
707,129021965,129021957,129021974,9,6.214,8.0441
708,44984504,44984496,44984513,5,3.9318,8.043299999999999
709,78409467,78409459,78409476,9,3.317,8.0413
710,117894023,117894015,117894032,0,4.2733,8.0396
711,31588061,31588053,31588070,3,3.3242,8.0361
712,15833508,15833500,15833517,3,3.7167,8.0325
713,66764207,66764199,66764216,7,4.7986,8.0304
714,13981858,13981850,13981867,5,3.2336,8.0278
715,109659657,109659649,109659666,1,3.1518,8.0271
716,121844424,121844416,121844433,1,3.0292,8.0244
717,88414357,88414349,88414366,7,6.1811,8.022
718,91466678,91466670,91466687,7,4.2403,8.0213
719,63978093,63978085,63978102,1,3.011,8.0173
720,85841224,85841216,85841233,9,6.3072,8.0129
721,21820166,21820158,21820175,1,3.9626,8.0119
722,75535683,75535675,75535692,3,4.3696,8.0119
723,4425204,4425196,4425213,5,3.3575,8.0098
724,26682436,26682428,26682445,6,4.0123,8.008700000000001
725,29042262,29042254,29042271,0,3.6676,8.004
726,76896384,76896376,76896393,4,5.8477,8.0038
727,46098524,46098516,46098533,7,3.3391,8.002600000000001
728,122191671,122191663,122191680,0,4.2373,8.0008
729,55146340,55146332,55146349,4,4.1986,8.000399999999999
730,126096436,126096428,126096445,9,3.0701,7.998500000000001
731,62065929,62065921,62065938,3,3.5157,7.9977
732,78575370,78575362,78575379,3,3.8153,7.9954
733,95740738,95740730,95740747,1,3.0074,7.989800000000001
734,82007189,82007181,82007198,6,3.9431,7.983700000000001
735,67394068,67394060,67394077,4,4.8962,7.9825
736,69319848,69319840,69319857,1,3.2823,7.9807999999999995
737,71457499,71457491,71457508,3,3.0521,7.9802
738,5882002,5881994,5882011,8,4.6819,7.9792000000000005
739,127657597,127657589,127657606,1,3.8097,7.9774
740,14516898,14516890,14516907,5,3.5058,7.9771
741,115663010,115663002,115663019,0,3.1637,7.9728
742,128553447,128553439,128553456,0,5.2403,7.9726
743,74858199,74858191,74858208,3,4.2749,7.972100000000001
744,44132446,44132438,44132455,3,3.3233,7.971299999999999
745,22214384,22214376,22214393,5,4.2291,7.9688
746,130302199,130302191,130302208,4,4.3585,7.9641
747,99459418,99459410,99459427,1,3.4179,7.9605
748,65403389,65403381,65403398,-1,6.4437,7.9598
749,45303610,45303602,45303619,5,3.0857,7.9597999999999995
750,81509630,81509622,81509639,6,3.5406,7.9594
751,460145,460137,460154,9,3.0329,7.9590000000000005
752,12909334,12909326,12909343,5,3.3536,7.957
753,103789883,103789875,103789892,4,4.1029,7.956900000000001
754,71478170,71478162,71478179,9,3.1649,7.954200000000001
755,55484341,55484333,55484350,9,5.4365,7.953200000000001
756,130170746,130170738,130170755,7,3.8508,7.9531
757,28131116,28131108,28131125,7,3.9469,7.946899999999999
758,78398209,78398201,78398218,0,4.7959,7.9455
759,80895035,80895027,80895044,3,5.057,7.9428
760,48303019,48303011,48303028,2,3.7959,7.9424
761,42363012,42363004,42363021,9,5.9586,7.94
762,72693545,72693537,72693554,5,4.6778,7.9398
763,104779711,104779703,104779720,1,3.5361,7.9342
764,127369809,127369801,127369818,7,4.301,7.9337
765,30273051,30273043,30273060,9,3.7959,7.932699999999999
766,48951553,48951545,48951562,9,5.1675,7.9311
767,34257253,34257245,34257262,0,3.5258,7.9307
768,52044765,52044757,52044774,6,3.9281,7.93
769,92564923,92564915,92564932,3,4.0004,7.9291
770,90690581,90690573,90690590,3,4.1018,7.928799999999999
771,108247231,108247223,108247240,5,4.7799,7.9221
772,119695234,119695226,119695243,3,4.4698,7.9171
773,20662446,20662438,20662455,5,3.3605,7.9109
774,27374535,27374527,27374544,1,4.5243,7.9109
775,27937908,27937900,27937917,7,3.9469,7.9102
776,33690904,33690896,33690913,9,5.9355,7.909199999999999
777,42226780,42226772,42226789,7,3.3696,7.9091000000000005
778,33893935,33893927,33893944,7,4.719,7.9077
779,64289939,64289931,64289948,5,3.0458,7.9073
780,40737273,40737265,40737282,9,3.821,7.9067
781,80533701,80533693,80533710,2,3.0783,7.904200000000001
782,120280471,120280463,120280480,5,5.5784,7.9028
783,8671404,8671396,8671413,9,4.5421,7.8997
784,58202717,58202709,58202726,5,3.4078,7.896400000000001
785,13834789,13834781,13834798,9,3.5638,7.895099999999999
786,44190709,44190701,44190718,1,3.6216,7.894500000000001
787,105390660,105390652,105390669,3,3.3242,7.893
788,2387115,2387107,2387124,5,3.2411,7.8927000000000005
789,18797474,18797466,18797483,3,4.6968,7.8924
790,78341005,78340997,78341014,6,3.7282,7.891
791,130020003,130019995,130020012,5,4.7799,7.8904000000000005
792,20589399,20589391,20589408,7,3.0035,7.889400000000001
793,54232638,54232630,54232647,5,4.762,7.8889
794,39221387,39221379,39221396,1,3.1215,7.8877
795,85504020,85504012,85504029,3,5.1314,7.8867
796,64084921,64084913,64084930,1,4.466,7.884600000000001
797,38612120,38612112,38612129,9,5.098,7.883799999999999
798,61650427,61650419,61650436,9,4.4214,7.882499999999999
799,79158960,79158952,79158969,6,3.2154,7.8814
800,65456544,65456536,65456553,1,4.8794,7.8794
801,127406560,127406552,127406569,7,3.0926,7.879300000000001
802,87954984,87954976,87954993,5,3.6737,7.8791
803,90605691,90605683,90605700,5,3.3893,7.876800000000001
804,42376837,42376829,42376846,3,3.2426,7.8758
805,23798943,23798935,23798952,1,4.9666,7.8756
806,15671826,15671818,15671835,2,3.0092,7.8744
807,120727108,120727100,120727117,2,4.5817,7.873200000000001
808,30099805,30099797,30099814,7,6.0526,7.8713
809,61024100,61024092,61024109,6,3.2062,7.870399999999999
810,31330176,31330168,31330185,7,3.158,7.8698
811,87968628,87968620,87968637,9,4.4056,7.8692
812,24318321,24318313,24318330,8,4.3036,7.8673
813,24338712,24338704,24338721,0,5.5969,7.8664000000000005
814,101000885,101000877,101000894,5,3.6289,7.8652
815,17332762,17332754,17332771,5,4.6234,7.8649000000000004
816,107311925,107311917,107311934,1,3.7423,7.8636
817,27779974,27779966,27779983,4,6.8447,7.863300000000001
818,11960548,11960540,11960557,6,3.1959,7.862199999999999
819,106276871,106276863,106276880,7,3.0443,7.861800000000001
820,69151415,69151407,69151424,5,3.172,7.8592
821,65627089,65627081,65627098,9,4.6144,7.858699999999999
822,1374673,1374665,1374682,5,3.4145,7.856800000000001
823,54131330,54131322,54131339,3,3.0334,7.854500000000001
824,21047030,21047022,21047039,1,3.1141,7.8539
825,75626730,75626722,75626739,1,4.5686,7.852600000000001
826,125481608,125481600,125481617,7,3.4763,7.8491
827,124973311,124973303,124973320,1,3.308,7.848400000000001
828,83441497,83441489,83441506,8,3.0074,7.8475
829,91665525,91665517,91665534,5,3.4881,7.8469999999999995
830,116989982,116989974,116989991,5,3.4763,7.8424000000000005
831,100656734,100656726,100656743,-1,6.3809,7.8421
832,49572189,49572181,49572198,1,3.3072,7.8408
833,58754025,58754017,58754034,3,4.3778,7.839499999999999
834,6763807,6763799,6763816,3,3.4101,7.8369
835,90989292,90989284,90989301,0,5.58,7.8343
836,45124386,45124378,45124395,7,5.8416,7.8314
837,62650885,62650877,62650894,0,5.5214,7.8313
838,28226519,28226511,28226528,9,4.9586,7.823499999999999
839,133673986,133673978,133673995,5,3.8928,7.819800000000001
840,12854456,12854448,12854465,8,5.3242,7.8195
841,119378488,119378480,119378497,3,3.7077,7.819
842,19876870,19876862,19876879,3,3.1331,7.8188
843,101988404,101988396,101988413,3,4.3307,7.8186
844,13004887,13004879,13004896,8,3.2197,7.8172999999999995
845,16525963,16525955,16525972,4,3.8386,7.8153
846,67545708,67545700,67545717,3,3.2933,7.8142000000000005
847,42731538,42731530,42731547,1,3.762,7.814
848,21795427,21795419,21795436,0,5.1824,7.8126999999999995
849,70905035,70905027,70905044,7,5.3072,7.8096
850,32638099,32638091,32638108,0,3.5361,7.807199999999999
851,106480990,106480982,106480999,3,3.2197,7.8059
852,74234723,74234715,74234732,0,5.6459,7.8044
853,19729250,19729242,19729259,6,3.8633,7.803400000000001
854,75349233,75349225,75349242,7,3.0783,7.803399999999999
855,80396119,80396111,80396128,5,3.8508,7.8027
856,67623618,67623610,67623627,9,4.3883,7.8017
857,906796,906788,906805,3,3.7305,7.7995
858,18112608,18112600,18112617,0,5.0292,7.799200000000001
859,45914548,45914540,45914557,6,5.7328,7.797499999999999
860,115756612,115756604,115756621,1,3.1085,7.7935
861,88726521,88726513,88726530,9,3.7167,7.7933
862,74699064,74699056,74699073,7,3.6055,7.7916
863,47775850,47775842,47775859,9,3.6326,7.7912
864,115987907,115987899,115987916,5,3.1643,7.7911
865,95156347,95156339,95156356,1,3.0931,7.7867999999999995
866,103454638,103454630,103454647,5,3.6737,7.7863
867,27359361,27359353,27359370,4,4.1688,7.7828
868,38523921,38523913,38523930,4,6.0768,7.781499999999999
869,7119165,7119157,7119174,5,3.7375,7.7814000000000005
870,27719942,27719934,27719951,7,3.719,7.7808
871,119095857,119095849,119095866,5,4.4895,7.7788
872,78004752,78004744,78004761,7,3.0159,7.778700000000001
873,16875808,16875800,16875817,3,5.4962,7.773999999999999
874,104031977,104031969,104031986,5,3.3363,7.7703
875,39022453,39022445,39022462,9,3.1221,7.7655
876,54335704,54335696,54335713,3,3.9031,7.7653
877,28823897,28823889,28823906,9,5.289,7.7646
878,80291252,80291244,80291261,9,6.2418,7.7641
879,28898132,28898124,28898141,5,3.7932,7.7631000000000006
880,9180582,9180574,9180591,5,3.4711,7.7629
881,4819126,4819118,4819135,3,3.7305,7.7621
882,60606511,60606503,60606520,3,3.2573,7.7613
883,17043738,17043730,17043747,0,4.1355,7.7608
884,12175355,12175347,12175364,7,3.3706,7.756
885,94642924,94642916,94642933,5,3.0506,7.7527
886,81717053,81717045,81717062,9,5.4976,7.751099999999999
887,117934541,117934533,117934550,7,3.2636,7.75
888,38467256,38467248,38467265,5,3.4401,7.7476
889,87942735,87942727,87942744,7,4.6576,7.746599999999999
890,91083140,91083132,91083149,3,3.9788,7.746500000000001
